,BOROUGH,ADDRESS,ZIP,TANK_NUM,INSPECTION_DATE,INTERNAL_STRUCTURE,EXTERNAL_STRUCTURE,SEDIMENT,BIOLOGICAL_GROWTH,DEBRIS_INSECTS,RODENT_BIRD,COLIFORM,ECOLI,MEET_STANDARDS,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT
758,MANHATTAN,245 EAST 93 STREET,10128.0,1,2023-08-29 00:00:00,N,N,N,N,N,N,N,N,,40.782833,-73.9497,8.0,5.0,154.0
760,MANHATTAN,525 East 86th Street,10028.0,1,2021-07-22 00:00:00,N,N,N,N,N,N,N,N,,40.775509,-73.946102,8.0,5.0,14402.0
761,MANHATTAN,245 EAST 21ST STREET,10010.0,1,2020-08-08 00:00:00,N,N,N,N,N,N,N,N,,40.737102,-73.983008,6.0,2.0,64.0
764,MANHATTAN,568 BROADWAY,10012.0,1,2020-09-11 00:00:00,N,N,N,N,N,N,N,N,Y,40.724398,-73.997633,2.0,1.0,43.0
765,BROOKLYN,111 HICKS STREET,11201.0,1,2021-10-01 00:00:00,N,N,N,N,N,N,N,N,,40.69821,-73.994439,2.0,33.0,501.0
766,MANHATTAN,320 WEST   76 STREET,10023.0,1,2020-06-30 00:00:00,N,N,N,N,N,N,N,N,Y,40.782796,-73.983552,7.0,6.0,163.0
768,MANHATTAN,132 WEST 36 STREET,10018.0,1,2022-12-04 00:00:00,N,N,N,N,N,N,N,N,,40.751658,-73.988237,5.0,3.0,109.0
769,MANHATTAN,175 East 74th Street,10021.0,1,2023-04-03 00:00:00,N,N,N,N,N,N,N,N,,40.771381,-73.960373,8.0,4.0,128.0
770,BROOKLYN,191 Joralemon Street,11201.0,1,2020-06-23 00:00:00,N,N,N,N,N,N,N,N,,40.692671,-73.991785,2.0,33.0,9.0
771,MANHATTAN,930 Fifth Avenue,10021.0,1,2021-03-23 00:00:00,N,N,N,N,N,N,N,N,,40.773696,-73.965621,8.0,4.0,130.0
772,BRONX,3511 BARNES AVENUE,10467.0,1,2020-07-10 00:00:00,N,N,N,N,N,N,N,N,,40.877177,-73.861649,12.0,12.0,380.0
773,BROOKLYN,2424 CROPSEY AVENUE,11214.0,1,2020-07-23 00:00:00,N,N,N,N,N,N,N,N,Y,40.593993,-73.994804,11.0,43.0,304.0
775,MANHATTAN,10 MITCHELL PLACE,10017.0,1,2023-05-03 00:00:00,N,N,N,N,N,N,N,N,,40.753081,-73.965863,6.0,4.0,8603.0
776,MANHATTAN,59 West 44 Street,10036.0,1,2022-07-05 00:00:00,N,N,N,N,N,N,N,N,,40.755555,-73.981754,5.0,4.0,96.0
777,MANHATTAN,250 WEST   40 STREET,10018.0,1,2020-05-08 00:00:00,N,N,N,N,N,N,N,N,Y,40.75535,-73.989334,5.0,3.0,113.0
778,QUEENS,45-40 Center Boulevard,11109.0,1,2023-06-14 00:00:00,N,N,N,N,N,N,N,N,,40.748376,-73.95681,2.0,26.0,1.0
780,MANHATTAN,500 5th ave,10110.0,1,2021-04-20 00:00:00,N,N,N,N,N,N,N,N,,40.753543,-73.980856,5.0,4.0,96.0
781,MANHATTAN,718 Broadway,10003.0,1,2023-12-14 00:00:00,N,N,N,N,N,N,N,N,,40.729146,-73.993617,2.0,2.0,57.0
783,MANHATTAN,231 West 29th Street,10001.0,1,2021-07-10 00:00:00,N,N,N,N,N,N,N,N,,40.748299,-73.993937,5.0,3.0,95.0
784,MANHATTAN,911 Park Avenue,10075.0,1,2021-12-13 00:00:00,N,N,A,N,N,N,N,N,,40.776003,-73.960233,8.0,4.0,140.0
785,MANHATTAN,153 EAST   32 STREET,10016.0,1,2020-06-16 00:00:00,N,N,N,N,N,N,N,N,Y,40.744902,-73.980126,6.0,2.0,72.0
786,MANHATTAN,211 West 71st Street,10023.0,1,2024-08-13 00:00:00,N,N,N,N,N,N,N,N,,40.778235,-73.982777,7.0,6.0,159.0
787,MANHATTAN,298 Mulberry Street,10012.0,1,2024-09-11 00:00:00,N,N,N,N,N,N,N,N,,40.725243,-73.994754,2.0,1.0,5502.0
788,MANHATTAN,106 EAST 19TH STREET,10003.0,1,2020-05-28 00:00:00,N,N,N,N,N,N,N,N,,40.73736,-73.987298,5.0,2.0,50.0
789,BROOKLYN,506 6th Street,11215.0,3,2023-04-05 00:00:00,N,N,N,N,N,N,N,N,,40.668293,-73.979237,6.0,39.0,153.0
790,MANHATTAN,420 WEST 42 STREET,10036.0,1,2024-09-30 00:00:00,N,N,N,N,N,N,N,N,,40.7588,-73.993535,4.0,3.0,115.0
791,MANHATTAN,1113 Third Avenue,10065.0,1,2024-08-13 00:00:00,N,N,N,N,N,N,N,N,,40.765442,-73.963734,8.0,4.0,118.0
792,MANHATTAN,122 East 42 Street,10168.0,2,2021-10-23 00:00:00,N,N,N,N,N,N,N,N,,40.751601,-73.97645,5.0,4.0,80.0
793,MANHATTAN,110 East 60th Street,10022.0,2,2021-04-15 00:00:00,N,N,N,N,N,N,N,N,,40.763278,-73.968735,8.0,4.0,11402.0
794,MANHATTAN,375 West End Ave,10024.0,1,2024-09-18 00:00:00,N,N,N,N,N,N,N,N,,40.78348,-73.981804,7.0,6.0,163.0
795,MANHATTAN,61 East 11th Street,10003.0,1,2021-01-20 00:00:00,N,N,N,N,N,N,N,N,,40.73289,-73.992311,2.0,2.0,61.0
796,MANHATTAN,1172 Park Avenue,10128.0,1,2024-03-06 00:00:00,N,N,N,N,N,N,N,N,,40.784405,-73.954126,8.0,4.0,16001.0
797,QUEENS,91-14 MERRICK BOULEVARD,11432.0,1,2020-05-15 00:00:00,N,N,N,N,N,N,N,N,Y,40.706367,-73.794337,12.0,27.0,460.0
798,MANHATTAN,45 WEST 36 STREET,10018.0,1,2022-05-21 00:00:00,N,N,N,N,N,N,N,N,,40.75059,-73.985661,5.0,4.0,84.0
799,MANHATTAN,150 EAST 37 STREET,10016.0,1,2023-08-23 00:00:00,N,N,N,N,N,N,N,N,,40.74802,-73.977685,6.0,4.0,80.0
800,MANHATTAN,241 East 76th Street,10021.0,1,2022-05-03 00:00:00,N,N,N,N,N,N,N,N,,40.771929,-73.957734,8.0,4.0,134.0
801,MANHATTAN,154 West 18th Street,10011.0,1,2020-03-11 00:00:00,N,N,N,N,N,N,N,N,,40.740493,-73.996547,4.0,3.0,81.0
802,MANHATTAN,344 East 28 Street,10016.0,1,2022-08-15 00:00:00,N,N,N,N,N,N,N,N,,40.740296,-73.976952,6.0,2.0,66.0
803,MANHATTAN,2541 7 AVENUE,10039.0,1,2020-09-22 00:00:00,N,N,N,N,N,N,N,N,Y,40.823024,-73.938049,10.0,9.0,236.0
804,MANHATTAN,1075 Park Avenue,10128.0,1,2020-06-30 00:00:00,N,N,N,N,N,N,N,N,,40.781332,-73.956345,8.0,4.0,14802.0
805,MANHATTAN,3 East 69th Street,10021.0,1,2021-08-31 00:00:00,N,N,N,N,N,N,N,N,,40.770365,-73.96806,8.0,4.0,122.0
806,MANHATTAN,355 West 52nd St,10019.0,1,2020-06-02 00:00:00,N,N,N,N,N,N,N,N,,40.764341,-73.987069,4.0,3.0,133.0
808,MANHATTAN,109 West 38th Street,10018.0,1,2021-11-24 00:00:00,N,N,N,N,N,N,N,N,,40.752544,-73.986462,5.0,4.0,113.0
809,MANHATTAN,181 EAST   65 STREET,10065.0,1,2020-07-13 00:00:00,N,N,N,N,N,N,N,N,Y,40.765555,-73.964402,8.0,4.0,120.0
810,MANHATTAN,155 East 38th Street,10016.0,1,2021-03-18 00:00:00,N,N,N,N,N,N,N,N,,40.748434,-73.976714,6.0,4.0,80.0
811,MANHATTAN,332 West 23rd street,10011.0,1,2023-05-31 00:00:00,N,N,N,N,N,N,N,N,,40.745741,-73.999567,4.0,3.0,93.0
812,MANHATTAN,35 Sutton Place,10022.0,1,2021-07-07 00:00:00,N,N,N,N,N,N,N,N,,40.758343,-73.959944,6.0,5.0,10601.0
813,BRONX,1750 Sedgwick Ave,10453.0,1,2023-10-19 00:00:00,N,N,N,N,N,N,N,N,,40.851186,-73.921508,5.0,16.0,20502.0
815,MANHATTAN,162 West 56th Street,10019.0,1,2022-10-11 00:00:00,N,N,N,N,N,N,N,N,,40.764571,-73.979893,5.0,4.0,137.0
816,BROOKLYN,47 Plaza Street West,11217.0,2,2020-11-19 00:00:00,N,N,N,N,N,N,N,N,Y,40.673303,-73.971301,6.0,39.0,159.0
817,MANHATTAN,226-230 East 12 Street,10003.0,1,2024-04-18 00:00:00,N,N,N,N,N,N,N,N,,40.731484,-73.987032,3.0,2.0,40.0
818,MANHATTAN,419 West 34th Street,10001.0,2,2022-08-16 00:00:00,N,N,N,N,N,N,N,N,,40.75372,-73.997076,4.0,3.0,111.0
819,MANHATTAN,35 East 35th Street,10016.0,1,2024-07-18 00:00:00,N,N,N,N,N,N,N,N,,40.748281,-73.982092,6.0,4.0,82.0
820,MANHATTAN,200-220 West 26th Street,10001.0,1,2024-06-14 00:00:00,N,N,N,N,N,N,N,N,,40.746177,-73.994691,4.0,3.0,91.0
821,MANHATTAN,433 West 34 Street,10001.0,1,2023-12-28 00:00:00,N,N,N,N,N,N,N,N,,40.753991,-73.997726,4.0,3.0,111.0
822,MANHATTAN,5 WEST 37 STREET,10018.0,1,2021-08-28 00:00:00,N,N,N,N,N,N,N,N,,40.750592,-73.983744,5.0,4.0,84.0
823,MANHATTAN,36 West 47th Street,10036.0,1,2024-11-09 00:00:00,N,N,N,N,N,N,N,N,,40.757193,-73.979855,5.0,4.0,96.0
824,MANHATTAN,14 EAST 38 STREET,10016.0,1,2022-09-12 00:00:00,N,N,N,N,N,N,N,N,,40.750534,-73.981741,5.0,4.0,82.0
825,MANHATTAN,1235 Park Avenue,10128.0,1,2022-09-13 00:00:00,N,N,N,N,N,N,N,N,,40.786337,-73.952694,8.0,4.0,15801.0
826,MANHATTAN,501 Tenth Avenue,10018.0,1,2024-03-09 00:00:00,N,N,N,N,N,N,N,N,,40.75728,-73.997199,4.0,3.0,117.0
827,MANHATTAN,12 West 27 Street,10001.0,1,2020-06-28 00:00:00,N,N,N,N,N,N,N,N,,40.744673,-73.989224,5.0,3.0,58.0
828,MANHATTAN,4 East 72nd Street,10021.0,1,2021-07-07 00:00:00,N,N,A,N,N,N,N,N,,40.772311,-73.966702,8.0,4.0,130.0
829,MANHATTAN,595 Madison Avenue,10022.0,3,2021-10-23 00:00:00,N,N,N,N,N,N,N,N,,40.762384,-73.97228,5.0,4.0,11202.0
830,MANHATTAN,168 East 74th Street,10021.0,1,2022-08-18 00:00:00,N,N,N,N,N,N,N,N,,40.771419,-73.96051,8.0,4.0,128.0
831,MANHATTAN,101 West 79th Street,10024.0,1,2020-10-06 00:00:00,N,N,N,N,N,N,N,N,,40.782139,-73.975904,7.0,6.0,165.0
832,MANHATTAN,1150 Fifth Avenue,10128.0,1,2024-08-27 00:00:00,N,N,N,N,N,N,N,N,,40.787889,-73.955329,11.0,4.0,16002.0
833,BRONX,945 UNDERHILL AVENUE,10473.0,2,2020-12-08 00:00:00,N,N,N,N,N,N,N,N,Y,40.824628,-73.860866,9.0,18.0,42.0
834,BRONX,5900 Arlington Avenue,10471.0,1,2024-08-01 00:00:00,N,N,N,N,N,N,N,N,,40.908632,-73.906499,8.0,11.0,323.0
836,BRONX,665 East 181st Street,10457.0,1,2023-05-05 00:00:00,N,N,N,N,N,N,N,N,,40.849356,-73.88899,6.0,15.0,373.0
837,BROOKLYN,68 MONTAGUE STREET,11201.0,1,2020-08-06 00:00:00,N,N,N,N,N,N,N,N,Y,40.695416,-73.996589,2.0,33.0,301.0
838,MANHATTAN,770 Broadway,10003.0,1,2020-11-06 00:00:00,N,N,N,N,N,N,N,N,,40.730842,-73.991402,2.0,2.0,57.0
839,MANHATTAN,303 West 46 Street,10036.0,1,2022-09-23 00:00:00,N,N,N,N,N,N,N,N,,40.759996,-73.988388,4.0,3.0,127.0
840,BRONX,1551 Unionport Road,10462.0,1,2023-06-05 00:00:00,N,N,N,N,N,N,N,N,,40.836926,-73.857433,9.0,18.0,212.0
841,MANHATTAN,784 Park Avenue,10021.0,1,2023-08-21 00:00:00,N,N,N,N,N,N,N,N,,40.772496,-73.963311,8.0,4.0,130.0
843,MANHATTAN,225 Liberty Street,10280.0,1,2024-04-27 00:00:00,N,N,N,N,N,N,N,N,,40.711537,-74.015673,1.0,1.0,31703.0
844,BROOKLYN,195 WILLOUGHBY AVENUE,11205.0,1,2020-10-21 00:00:00,N,N,N,N,N,N,N,N,Y,40.692048,-73.964181,2.0,35.0,193.0
845,MANHATTAN,300 WEST   49 STREET,10019.0,1,2020-06-17 00:00:00,N,N,N,N,N,N,N,N,Y,40.761805,-73.986925,4.0,3.0,127.0
846,MANHATTAN,100 East 53rd Street,10022.0,2,2022-03-02 00:00:00,N,N,N,N,N,N,N,N,,40.758816,-73.972061,5.0,4.0,100.0
847,MANHATTAN,235 WEST 48 STREET,10036.0,1,2021-11-10 00:00:00,N,N,N,N,N,N,N,N,,40.760476,-73.985666,5.0,3.0,125.0
848,MANHATTAN,935 PARK AVENUE,10028.0,1,2020-11-17 00:00:00,N,N,N,N,N,N,N,N,Y,40.776801,-73.959648,8.0,4.0,140.0
849,MANHATTAN,205 WEST 89 STREET,10024.0,2,2020-08-04 00:00:00,N,N,N,N,N,N,N,N,,40.790022,-73.974551,7.0,6.0,175.0
850,BROOKLYN,2350 OCEAN AVENUE,11229.0,1,2021-12-03 00:00:00,N,N,N,N,N,N,N,N,,40.604586,-73.952409,15.0,48.0,560.0
851,BROOKLYN,2839 West 33 Street,11224.0,1,2024-04-23 00:00:00,N,N,N,N,N,N,N,N,,40.576306,-73.999849,13.0,47.0,328.0
852,MANHATTAN,626 Riverside Drive,10031.0,1,2024-06-03 00:00:00,N,N,N,N,N,N,N,N,,40.823647,-73.954431,9.0,7.0,225.0
854,MANHATTAN,420 FIFTH AVENUE,10018.0,2,2021-04-28 00:00:00,N,N,N,N,N,N,N,N,,40.750809,-73.982845,5.0,4.0,84.0
855,BRONX,89 Metropolitan Oval,10462.0,1,2023-08-03 00:00:00,N,N,N,N,N,N,N,N,,40.838327,-73.860639,9.0,18.0,21602.0
856,BRONX,1225 Morris Park Avenue,10461.0,1,2021-12-29 00:00:00,N,N,N,N,N,N,N,N,,40.851095,-73.847523,11.0,13.0,296.0
857,MANHATTAN,284 Mott Street,10012.0,1,2021-09-08 00:00:00,N,N,N,N,N,N,N,N,,40.724159,-73.994404,2.0,1.0,43.0
858,MANHATTAN,225 West 106th Street,10025.0,2,2021-12-14 00:00:00,N,N,N,N,N,N,N,N,,40.801119,-73.967298,7.0,7.0,195.0
859,MANHATTAN,237-245 WEST 35 STREET,10001.0,1,2023-12-09 00:00:00,N,N,N,N,N,N,N,N,,40.752152,-73.991287,5.0,3.0,109.0
860,MANHATTAN,129 EAST 69 STREET,10021.0,1,2023-08-23 00:00:00,N,N,N,N,N,N,N,N,,40.768591,-73.963841,8.0,4.0,120.0
861,BRONX,1925 McGraw Avenue,10462.0,1,2024-06-04 00:00:00,N,N,N,N,N,N,N,N,,40.834627,-73.86086,9.0,18.0,212.0
863,BRONX,400 BROOK AVE,10454.0,1,2021-03-08 00:00:00,N,N,N,N,N,N,N,N,,40.811543,-73.916891,1.0,8.0,41.0
864,MANHATTAN,619 West 54 Street,10019.0,1,2020-09-26 00:00:00,N,N,N,N,N,N,N,N,,40.768632,-73.993368,4.0,6.0,135.0
866,MANHATTAN,39 Broadway,10006.0,2,2024-04-27 00:00:00,N,N,N,N,N,N,N,N,,40.706251,-74.012952,1.0,1.0,13.0
867,MANHATTAN,147 West 22nd Street,10011.0,1,2024-05-13 00:00:00,N,N,N,N,N,N,N,N,,40.742815,-73.994645,4.0,3.0,91.0
868,MANHATTAN,70 Park Avenue,10016.0,1,2024-04-16 00:00:00,N,N,N,N,N,N,N,N,,40.74976,-73.979403,6.0,4.0,82.0
869,MANHATTAN,20 Monroe Street,10002.0,4,2023-10-23 00:00:00,N,N,N,N,N,N,N,N,,40.711396,-73.996187,3.0,1.0,8.0
870,MANHATTAN,275 Madison Avenue,10016.0,1,2024-11-16 00:00:00,N,N,N,N,N,N,N,N,,40.751261,-73.979868,6.0,4.0,82.0
871,MANHATTAN,1431 Broadway,10018.0,1,2023-09-27 00:00:00,N,N,N,N,N,N,N,N,,40.754531,-73.987086,5.0,3.0,113.0
872,MANHATTAN,302 West 12th Street,10014.0,1,2020-07-15 00:00:00,N,N,A,N,N,N,N,N,,40.737539,-74.004561,2.0,3.0,77.0
873,MANHATTAN,360 WEST 34 STREET,10001.0,1,2020-10-08 00:00:00,N,N,N,N,N,N,N,N,,40.752877,-73.995113,4.0,3.0,103.0
874,MANHATTAN,45 East 25th Street,10010.0,1,2024-11-20 00:00:00,N,N,N,N,N,N,N,N,,40.742007,-73.986705,5.0,2.0,56.0
875,MANHATTAN,650 West 168 Street,10032.0,2,2024-10-09 00:00:00,N,N,N,N,N,N,N,N,,40.841635,-73.94109,12.0,10.0,251.0
876,MANHATTAN,311 Greenwich Street,10013.0,1,2021-06-02 00:00:00,N,N,N,N,N,N,N,N,,40.716745,-74.010862,1.0,1.0,21.0
878,MANHATTAN,733 Park Ave,10021.0,1,2022-08-23 00:00:00,N,N,N,N,N,N,N,N,,40.770325,-73.964381,8.0,4.0,128.0
879,MANHATTAN,250 VESEY STREET,10281.0,2,2020-05-09 00:00:00,N,N,N,N,N,N,N,N,Y,40.714529,-74.015677,1.0,1.0,31703.0
880,BRONX,780 E 134 ST,10454.0,1,2021-04-10 00:00:00,N,N,N,N,N,N,N,N,,40.801511,-73.912901,1.0,17.0,19.0
881,MANHATTAN,29 EAST 64 STREET,10065.0,1,2020-09-22 00:00:00,N,N,N,N,N,N,N,N,,40.76663,-73.968899,8.0,4.0,122.0
882,MANHATTAN,166 EAST 61 STREET,10065.0,1,2023-10-03 00:00:00,N,N,N,N,N,N,N,N,,40.763179,-73.96658,8.0,4.0,11402.0
883,MANHATTAN,80 Fifth Avenue,10011.0,1,2020-07-25 00:00:00,N,N,N,N,N,N,N,N,,40.735807,-73.993772,2.0,3.0,63.0
884,MANHATTAN,77 Columbia Street,10002.0,2,2022-11-17 00:00:00,N,N,N,N,N,N,N,N,,40.717619,-73.979961,3.0,2.0,2201.0
885,BRONX,950 Underhill Ave,10473.0,1,2024-03-28 00:00:00,N,N,N,N,N,N,N,N,,40.824694,-73.860859,9.0,18.0,42.0
886,MANHATTAN,457 WEST   57 STREET,10019.0,1,2020-08-05 00:00:00,N,N,N,N,N,N,N,N,Y,40.768585,-73.987271,4.0,3.0,139.0
887,MANHATTAN,3647 Broadway,10031.0,1,2024-05-13 00:00:00,N,N,N,N,N,N,N,N,,40.829759,-73.948034,9.0,7.0,237.0
888,MANHATTAN,955 Fifth Avenue,10075.0,1,2022-09-29 00:00:00,N,N,A,N,N,N,N,N,,40.775466,-73.96483,8.0,4.0,130.0
889,MANHATTAN,535 West 110 Street,10025.0,1,2022-09-15 00:00:00,N,N,N,N,N,N,N,N,,40.803795,-73.965797,9.0,7.0,199.0
890,MANHATTAN,12 WEST 32ND STREET,10001.0,1,2022-12-07 00:00:00,N,N,N,N,N,N,N,N,,40.747475,-73.986278,5.0,4.0,76.0
891,MANHATTAN,3 West 18th Street,10011.0,1,2022-09-06 00:00:00,N,N,N,N,N,N,N,N,,40.738736,-73.992321,5.0,3.0,54.0
892,MANHATTAN,53 WEST 21ST STREET,10010.0,1,2023-12-02 00:00:00,N,N,N,N,N,N,N,N,,40.740978,-73.992187,5.0,3.0,58.0
893,MANHATTAN,1166 Sixth Avenue,10036.0,5,2021-02-13 00:00:00,N,N,N,N,N,N,N,N,,40.757004,-73.982526,5.0,4.0,96.0
894,MANHATTAN,865 West End Avenue,10025.0,1,2024-08-07 00:00:00,N,N,N,N,N,N,N,N,,40.79927,-73.970293,7.0,6.0,191.0
895,MANHATTAN,435 East 77 Street,10075.0,1,2021-07-02 00:00:00,N,N,N,N,N,N,N,N,,40.770659,-73.95276,8.0,5.0,132.0
896,MANHATTAN,1 ROCKEFELLER PLAZA,10020.0,1,2023-11-10 00:00:00,N,N,N,N,N,N,N,N,,40.757904,-73.979288,5.0,4.0,96.0
897,MANHATTAN,360 EAST 88 STREET,10128.0,1,2021-11-30 00:00:00,N,N,N,N,N,N,N,N,,40.778461,-73.949104,8.0,5.0,14602.0
898,MANHATTAN,7 LEXINGTON AVE,10010.0,1,2022-08-19 00:00:00,N,N,N,N,N,N,N,N,,40.738634,-73.985367,6.0,2.0,68.0
899,MANHATTAN,111 BARROW STREET,10014.0,1,2021-11-10 00:00:00,N,N,N,N,N,N,N,N,,40.731789,-74.007956,2.0,3.0,69.0
900,MANHATTAN,463 Seventh Avenue,10018.0,1,2024-05-11 00:00:00,N,N,N,N,N,N,N,N,,40.751749,-73.990057,5.0,3.0,109.0
901,QUEENS,42-12 28th street,11101.0,1,2021-05-05 00:00:00,N,N,N,N,N,N,N,N,,40.749628,-73.939175,2.0,26.0,19.0
902,MANHATTAN,150 West 28 Street,10001.0,1,2024-07-13 00:00:00,N,N,N,N,N,N,N,N,,40.746638,-73.991963,5.0,3.0,95.0
903,MANHATTAN,150 West 87th Street,10024.0,1,2024-08-29 00:00:00,N,N,N,N,N,N,N,N,,40.787762,-73.973129,7.0,6.0,173.0
904,MANHATTAN,330 Lafayette Street,10012.0,1,2022-11-03 00:00:00,N,N,N,N,N,N,N,N,,40.725682,-73.994862,2.0,1.0,5502.0
905,MANHATTAN,340 East 93rd Street,10128.0,1,2023-11-02 00:00:00,N,N,N,N,N,N,N,N,,40.781501,-73.946592,8.0,5.0,154.0
906,BROOKLYN,2630 CROPSEY AVENUE,11214.0,1,2020-06-26 00:00:00,N,N,N,N,N,N,N,N,Y,40.589563,-73.990887,13.0,43.0,314.0
907,MANHATTAN,131 EAST 69 STREET,10021.0,1,2024-05-22 00:00:00,N,N,N,N,N,N,N,N,,40.768393,-73.963371,8.0,4.0,120.0
908,MANHATTAN,142 WEST 57 STREET,10019.0,1,2023-11-01 00:00:00,N,N,N,N,N,N,N,N,,40.765131,-73.979145,5.0,4.0,137.0
909,MANHATTAN,138 East 38th Street,10016.0,1,2024-06-06 00:00:00,N,N,N,N,N,N,N,N,,40.748846,-73.977728,6.0,4.0,80.0
910,MANHATTAN,902 Broadway,10010.0,1,2021-05-15 00:00:00,N,N,N,N,N,N,N,N,,40.739279,-73.989726,5.0,2.0,52.0
911,MANHATTAN,253 WEST   72 STREET,10023.0,1,2020-11-12 00:00:00,N,N,N,N,N,N,N,N,Y,40.77933,-73.983311,7.0,6.0,159.0
912,MANHATTAN,500 WEST 43 STREET,10036.0,1,2021-10-05 00:00:00,N,N,N,N,N,N,N,N,,40.76034,-73.995094,4.0,3.0,129.0
913,MANHATTAN,330 MADISON AVENUE,10017.0,1,2023-09-30 00:00:00,N,N,N,N,N,N,N,N,,40.753383,-73.978871,5.0,4.0,94.0
914,MANHATTAN,1088 PARK AVENUE,10128.0,1,2021-08-17 00:00:00,N,N,N,N,N,N,N,N,,40.781872,-73.955976,8.0,4.0,15002.0
915,MANHATTAN,1140 FIFTH AVENUE,10128.0,1,2021-07-14 00:00:00,N,N,N,N,N,N,N,N,,40.787205,-73.95594,8.0,4.0,16001.0
916,MANHATTAN,635 WEST 42 STREET,10036.0,1,2024-12-04 00:00:00,N,N,N,N,N,N,N,N,,40.761463,-73.999816,4.0,3.0,129.0
917,MANHATTAN,244 West 54 Stree,10019.0,1,2020-06-20 00:00:00,N,N,N,N,N,N,N,N,,40.764261,-73.983037,5.0,3.0,131.0
918,MANHATTAN,484 West 43rd Street,10036.0,3,2022-02-09 00:00:00,N,N,N,N,N,N,N,N,,40.76009,-73.994502,4.0,3.0,121.0
919,MANHATTAN,1025 Fifth Avenue,10028.0,1,2020-08-18 00:00:00,N,N,A,N,N,N,N,N,,40.77995,-73.96156,8.0,4.0,142.0
920,BROOKLYN,1 Dock 72 Way,11251.0,4,2024-01-30 00:00:00,N,N,N,N,N,N,N,N,,40.699809,-73.972176,2.0,33.0,543.0
921,MANHATTAN,101 PARK AVENUE,10178.0,3,2023-07-21 00:00:00,N,N,N,N,N,N,N,N,,40.750992,-73.978485,5.0,4.0,80.0
922,MANHATTAN,220 EAST   42 STREET,10017.0,2,2020-10-17 00:00:00,N,N,N,N,N,N,N,N,Y,40.750256,-73.973256,6.0,4.0,88.0
923,MANHATTAN,333 Hudson Street,10013.0,1,2022-12-30 00:00:00,N,N,N,N,N,N,N,N,,40.72703,-74.007378,2.0,3.0,37.0
924,MANHATTAN,45 FAIRVIEW AVENUE,10040.0,1,2020-06-16 00:00:00,N,N,N,N,N,N,N,N,Y,40.857413,-73.929432,12.0,10.0,283.0
926,MANHATTAN,66 Madison Avenue,10016.0,2,2021-10-18 00:00:00,N,N,N,N,N,N,N,N,,40.743596,-73.986009,5.0,2.0,56.0
927,MANHATTAN,601 Lexington Ave,10022.0,2,2024-12-13 00:00:00,N,N,N,N,N,N,N,N,,40.758465,-73.970914,6.0,4.0,100.0
928,MANHATTAN,20 East 35th Street,10016.0,1,2024-12-13 00:00:00,N,N,N,N,N,N,N,N,,40.748328,-73.982247,6.0,2.0,74.0
929,MANHATTAN,16 PARK AVENUE,10016.0,1,2020-02-18 00:00:00,N,N,N,N,N,N,N,N,Y,40.747696,-73.981208,6.0,2.0,74.0
931,MANHATTAN,182 East 95th Street,10128.0,1,2023-10-19 00:00:00,N,N,N,N,N,N,N,N,,40.784763,-73.950431,8.0,5.0,15801.0
932,BROOKLYN,580 Flatbush Avenue,11225.0,1,2021-08-31 00:00:00,N,N,N,N,N,N,N,N,,40.659576,-73.960577,9.0,40.0,79802.0
933,MANHATTAN,10 WEST 18TH STREET,10011.0,1,2022-12-10 00:00:00,N,N,N,N,N,N,N,N,,40.73878,-73.992473,5.0,3.0,54.0
934,MANHATTAN,301 East 75th Street,10021.0,1,2023-11-06 00:00:00,N,N,N,N,N,N,N,N,,40.770611,-73.956579,8.0,5.0,134.0
935,MANHATTAN,693 Fifth Avenue,10022.0,1,2022-02-12 00:00:00,N,N,N,N,N,N,N,N,,40.761257,-73.975204,5.0,4.0,102.0
936,MANHATTAN,166 EAST 63 STREET,10065.0,1,2024-09-12 00:00:00,N,N,N,N,N,N,N,N,,40.764394,-73.965579,8.0,4.0,11402.0
937,MANHATTAN,1 West 85 Street,10024.0,1,2023-11-14 00:00:00,N,N,N,N,N,N,N,N,,40.784797,-73.970256,7.0,6.0,169.0
938,QUEENS,172-90 Highland Avenue,11432.0,1,2023-04-05 00:00:00,N,N,N,N,N,N,N,N,,40.713561,-73.787962,8.0,24.0,466.0
939,MANHATTAN,451 Tenth Avenue,10018.0,2,2023-06-27 00:00:00,N,N,N,N,N,N,N,N,,40.755347,-73.998603,4.0,3.0,99.0
940,BROOKLYN,32 Court Street,11201.0,4,2024-06-08 00:00:00,N,N,N,N,N,N,N,N,,40.693014,-73.990758,2.0,33.0,9.0
941,MANHATTAN,45 WEST 25TH STREET,10010.0,1,2024-01-24 00:00:00,N,N,N,N,N,N,N,N,,40.743556,-73.990364,5.0,3.0,58.0
942,MANHATTAN,451 Park Avenue South,10016.0,1,2022-12-17 00:00:00,N,N,N,N,N,N,N,N,,40.744867,-73.982941,5.0,2.0,72.0
943,MANHATTAN,320 EAST   57 STREET,10022.0,1,2020-10-14 00:00:00,N,N,N,N,N,N,N,N,Y,40.75902,-73.964625,6.0,5.0,108.0
944,BROOKLYN,27 Prospect Park West,11215.0,1,2022-10-07 00:00:00,N,N,N,N,N,N,N,N,,40.670728,-73.971752,6.0,39.0,165.0
945,MANHATTAN,641 Lexington Avenue,10022.0,1,2021-07-10 00:00:00,N,N,N,N,N,N,N,N,,40.75903,-73.970321,6.0,4.0,100.0
